Country,Player,Year,Own_goal
Bulgaria,Hristo Kolev,1988,FALSE
Romania,Rodion CŽŸmŽŸtaru,1988,FALSE
Romania,Rodion CŽŸmŽŸtaru,1988,FALSE
German DR,Andreas Thom,1988,FALSE
German DR,Andreas Thom,1988,FALSE
Greece,Tasos Mitropoulos,1988,FALSE
Denmark,Flemming Povlsen,1988,FALSE
Hungary,IstvÇ­n Vincze,1988,FALSE
Poland,Krzysztof Warzycha,1988,FALSE
Russia,Oleksiy Mykhaylychenko,1988,FALSE
Russia,Oleksandr Zavarov,1988,FALSE
Scotland,Mo Johnston,1988,FALSE
Yugoslavia,SreŽko Katanec,1988,FALSE
Finland,Kari Ukkonen,1988,FALSE
Wales,Dean Saunders,1988,FALSE
Wales,Aki Lahtinen,1988,TRUE
Finland,Mixu Paatelainen,1988,FALSE
France,Daniel Xuereb,1988,FALSE
Cyprus,Pambos Pittas,1988,FALSE
Austria,Toni Polster,1988,FALSE
Austria,Andreas Herzog,1988,FALSE
Austria,Andreas Herzog,1988,FALSE
Turkey,Feyyaz UÇõar,1988,FALSE
Turkey,Tanju Ç?olak,1988,FALSE
Norway,GÇ÷ran SÇ÷rloth,1988,FALSE
Norway,GÇ÷ran SÇ÷rloth,1988,FALSE
Norway,Kjetil Osvold,1988,FALSE
Denmark,Lars Elstrup,1988,FALSE
Bulgaria,Ayan Sadakov,1988,FALSE
Romania,Dorin MateuÔ?,1988,FALSE
Romania,Gheorghe Hagi,1988,FALSE
Romania,Ioan SabŽŸu,1988,FALSE
Albania,Ylli Shehu,1988,FALSE
Sweden,Hans Holmqvist,1988,FALSE
Sweden,Johnny EkstrÇôm,1988,FALSE
Sudan,Osama Idris,1988,FALSE
Angola,Jose¸ Vieira Dias Paulino do Carmo,1988,FALSE
Angola,Mavango Kiala,1988,FALSE
Portugal,Fernando Gomes,1988,FALSE
Spain,Manolo,1988,FALSE
Spain,Emilio ButragueÇño,1988,FALSE
France,Christian Perez,1988,FALSE
Yugoslavia,Predrag SpasiŽ?,1988,FALSE
France,Franck SauzÇ¸e,1988,FALSE
Yugoslavia,Safet Su­iŽ?,1988,FALSE
Yugoslavia,Dragan StojkoviŽ?,1988,FALSE
Fiji,Ravuame Madigi,1988,FALSE
Turkey,Tanju Ç?olak,1988,FALSE
Turkey,Tanju Ç?olak,1988,FALSE
Turkey,OŽ?uz Ç?etin,1988,FALSE
German DR,Andreas Thom,1988,FALSE
Iran,Karim Bavi,1988,FALSE
Iran,Farshad Pious,1988,FALSE
Saudi Arabia,Saleh Al-Mutlaq,1988,FALSE
Saudi Arabia,Mohamed Al-Suwaiyed Shehrani,1988,FALSE
Australia,Charlie Yankos,1988,FALSE
Australia,Warren Spink,1988,FALSE
Australia,Charlie Yankos,1988,FALSE
Australia,Graham Arnold,1988,FALSE
Australia,Paul Trimboli,1988,FALSE
Fiji,Loten Dalai,1988,FALSE
South Korea,Lee Tae-ho,1988,FALSE
China PR,Gao Sheng,1988,FALSE
China PR,Xie Yuxin,1988,FALSE
China PR,Xie Yuxin,1988,FALSE
Qatar,Mansour Muftah,1988,FALSE
Qatar,Muhsin Musabah,1988,TRUE
United Arab Emirates,Hassan Mohamed,1988,FALSE
China PR,Zhang Xiaowen,1988,FALSE
South Korea,Hwang Sun-hong,1988,FALSE
South Korea,Kim Joo-sung,1988,FALSE
Iran,Farshad Pious,1988,FALSE
Syria,Walid Al-Nasser,1988,FALSE
South Korea,Chung Hae-won,1988,FALSE
South Korea,Kim Joo-sung,1988,FALSE
Qatar,Khalid Salman,1988,FALSE
South Korea,Chung Hae-won,1988,FALSE
Qatar,Khalid Salman,1988,FALSE
Bahrain,Fayad Mahmoud,1988,FALSE
Saudi Arabia,Yousuf Jazea'a,1988,FALSE
China PR,Ma Lin,1988,FALSE
Kuwait,Adel Abbas Hussain,1988,FALSE
Kuwait,Mansour Basha Mohamed,1988,FALSE
China PR,Ma Lin,1988,FALSE
United Arab Emirates,Abdulaziz Mohamed,1988,FALSE
Syria,Walid Abu Al-Sel,1988,FALSE
Hungary,IstvÇ­n Vincze,1988,FALSE
Malta,Carmel Busuttil,1988,FALSE
Hungary,JÇüzsef Kiprich,1988,FALSE
Malta,Carmel Busuttil,1988,FALSE
New Zealand,Billy Wright,1988,FALSE
New Zealand,Darren McClennan,1988,FALSE
New Zealand,Noel Barkley,1988,FALSE
New Zealand,Danny Halligan,1988,FALSE
South Korea,Byun Byung-joo,1988,FALSE
South Korea,Hwang Sun-hong,1988,FALSE
South Korea,Byun Byung-joo,1988,FALSE
Yugoslavia,Dejan SaviŽ?eviŽ?,1988,FALSE
Yugoslavia,Dejan SaviŽ?eviŽ?,1988,FALSE
Yugoslavia,Faruk HadóibegiŽ?,1988,FALSE
Yugoslavia,Dejan SaviŽ?eviŽ?,1988,FALSE
Saudi Arabia,Fahad Al-Bishi,1988,FALSE
Qatar,Adel Khamis,1988,FALSE
Qatar,Adel Khamis,1988,FALSE
Qatar,Mansour Muftah,1988,FALSE
South Korea,Lee Tae-ho,1988,FALSE
China PR,Mai Chao,1988,FALSE
South Korea,Lee Tae-ho,1988,FALSE
New Zealand,Billy Wright,1988,FALSE
New Zealand,Darren McClennan,1988,FALSE
New Zealand,Darren McClennan,1988,FALSE
New Zealand,Darren McClennan,1988,FALSE
Taiwan,Garry Lund,1988,TRUE
Saudi Arabia,Majed Abdullah,1988,FALSE
Spain,Anton Rogan,1988,TRUE
Spain,Emilio ButragueÇño,1988,FALSE
Spain,MÇðchel,1988,FALSE
Spain,Alan McDonald,1988,TRUE
Algeria,Djamel Menad,1989,FALSE
Algeria,Djamel Menad,1989,FALSE
Algeria,Rabah Madjer,1989,FALSE
Egypt,Mohamed Ala'a,1989,FALSE
Egypt,Mohamed El-Akad,1989,FALSE
Iraq,Ismail Mohammed Sharif,1989,FALSE
Oman,Mohamed Ali Hamoud,1989,FALSE
Kuwait,Abdulaziz Al-Hajeri,1989,FALSE
Qatar,Mahmoud Yaseen Al-Soufi,1989,FALSE
Malawi,Singo McDonald,1989,FALSE
Kenya,Peter Dawo,1989,FALSE
Nigeria,Wole Odegbami,1989,FALSE
Angola,Osvaldo de Oliveira,1989,FALSE
Cameroon,Bonaventure Djonkep,1989,FALSE
Tunisia,Jameleddine Limam,1989,FALSE
DR Congo,N'Kiambi Mapuata,1989,FALSE
DR Congo,N'Kiambi Mapuata,1989,FALSE
DR Congo,Nkiere Wawa,1989,FALSE
Ivory Coast,SÇ¸kou Bamba,1989,FALSE
Morocco,Abdelfettah Rhiati,1989,FALSE
Iraq,Habib Jafar,1989,FALSE
Kuwait,Fahad Yousef Al-Sovayed,1989,FALSE
United Arab Emirates,Zuhair Bakheet,1989,FALSE
United Arab Emirates,Zuhair Bakheet,1989,FALSE
Kuwait,Salah Al-Hasawi,1989,FALSE
Kuwait,Salah Al-Hasawi,1989,FALSE
Jordan,Mohamed Al-Diabaz,1989,FALSE
Jordan,Mohamed Al-Diabaz,1989,FALSE
Qatar,Mahmoud Yaseen Al-Soufi,1989,FALSE
United Arab Emirates,Abdul Razaq Ibrahim,1989,FALSE
United Arab Emirates,Abdul Razaq Ibrahim,1989,FALSE
United Arab Emirates,Khalid IsmaÇîl,1989,FALSE
United Arab Emirates,Abdulrahman Mohamed,1989,FALSE
United Arab Emirates,Abdulaziz Mohamed,1989,FALSE
Egypt,Abdel Rasoul Hesham,1989,FALSE
Malawi,Peterkins Kayira,1989,FALSE
Nigeria,Stephen Keshi,1989,FALSE
Angola,Paulino Vieira Dias,1989,FALSE
Angola,Osvaldo de Oliveira,1989,FALSE
Nigeria,Michael Obiku,1989,FALSE
Cameroon,FranÇõois Omam-Biyik,1989,FALSE
Gabon,RÇ¸gis Manon,1989,FALSE
Cameroon,Andre¸ Kana-Biyik,1989,FALSE
Cameroon,Emile Mbouh,1989,FALSE
Spain,MÇðchel,1989,FALSE
Spain,Txiki Begiristain,1989,FALSE
Morocco,Aziz Bouderbala,1989,FALSE
Tunisia,Lasaad Abdelli,1989,FALSE
Tunisia,Tarak Dhiab,1989,FALSE
Zambia,Witson Nyirenda,1989,FALSE
Zambia,Lucky Msiska,1989,FALSE
Zambia,Derby Makinka,1989,FALSE
DR Congo,EugÇùne Kabongo,1989,FALSE
Zambia,Kalusha Bwalya,1989,FALSE
DR Congo,EugÇùne Kabongo,1989,FALSE
Iraq,Ahmed Radhi,1989,FALSE
Iraq,Hussein Saeed,1989,FALSE
Iraq,Natiq Hashim,1989,FALSE
Oman,Nasser Khaleefa,1989,FALSE
Jordan,Khaled Awad,1989,FALSE
Qatar,Mahmoud Yaseen Al-Soufi,1989,FALSE
Kuwait,Ali Al-Hadyah,1989,FALSE
Kuwait,Ali Al-Hadyah,1989,FALSE
Iraq,Ahmed Radhi,1989,FALSE
Iraq,Ahmed Radhi,1989,FALSE
Iraq,Ahmed Radhi,1989,FALSE
Iraq,Ahmed Radhi,1989,FALSE
Qatar,Jumah Salem Joher,1989,FALSE
Qatar,Mahmoud Yaseen Al-Soufi,1989,FALSE
Qatar,Mahmoud Yaseen Al-Soufi,1989,FALSE
United Arab Emirates,Adnan Al Talyani,1989,FALSE
Scotland,Mo Johnston,1989,FALSE
Cyprus,Christos Kolliandris,1989,FALSE
Cyprus,Yiannos Ioannou,1989,FALSE
Scotland,Richard Gough,1989,FALSE
Scotland,Richard Gough,1989,FALSE
Spain,Genar AndrinÇ§a,1989,FALSE
Spain,Manolo,1989,FALSE
Qatar,Saleh Eid Al-Mehaizaa,1989,FALSE
Iraq,Ahmed Radhi,1989,FALSE
Iraq,Hussein Saeed,1989,FALSE
Qatar,Adel Mubarak Khamis,1989,FALSE
Jordan,Rateb Al-Dawud,1989,FALSE
Jordan,Khaled Awad,1989,FALSE
United Arab Emirates,Khalid IsmaÇîl,1989,FALSE
United Arab Emirates,Abdul Razaq Ibrahim,1989,FALSE
United Arab Emirates,Adnan Al Talyani,1989,FALSE
United Arab Emirates,Abdulaziz Mohamed,1989,FALSE
Pakistan,Ali Sharafat,1989,FALSE
Portugal,Vitor Paneira,1989,FALSE
Belgium,Marc Van Der Linden,1989,FALSE
Thailand,Piyapong Pue-on,1989,FALSE
China PR,Wang Baoshan,1989,FALSE
China PR,Mai Chao,1989,FALSE
Iran,Karim Bavi,1989,FALSE
Iran,Sirous Ghayeghran,1989,FALSE
Iran,Mohsen Garousi,1989,FALSE
Iran,Karim Bavi,1989,FALSE
Iran,Mohammad Hassan Ansarifard,1989,FALSE
Bangladesh,Sheikh Mohammad Aslam,1989,FALSE
China PR,Tang Yaodong,1989,FALSE
China PR,Ma Lin,1989,FALSE
China PR,Ma Lin,1989,FALSE
China PR,Wang Baoshan,1989,FALSE
China PR,Ma Lin,1989,FALSE
Israel,Ronny Rosenthal,1989,FALSE
England,John Barnes,1989,FALSE
England,Bryan Robson,1989,FALSE
Bangladesh,Khandoker Wasim Iqbal,1989,FALSE
Bangladesh,Sabbir,1989,FALSE
Bangladesh,Badal Das,1989,FALSE
Thailand,Prasert Changmool,1989,FALSE
Scotland,Mo Johnston,1989,FALSE
Scotland,Mo Johnston,1989,FALSE
Syria,Nizar Mahrous,1989,FALSE
Australia,Oscar Crino,1989,FALSE
Australia,Graham Arnold,1989,FALSE
Australia,Graham Arnold,1989,FALSE
New Zealand,Malcolm Dunford,1989,FALSE
Australia,Charlie Yankos,1989,FALSE
Saudi Arabia,Fahad Al-Bishi,1989,FALSE
Syria,Mohammad Jakalan,1989,FALSE
Saudi Arabia,Mohaisen Al-Jam'an,1989,FALSE
Saudi Arabia,Yousuf Al-Thunayan,1989,FALSE
Syria,Walid Al-Nasser,1989,FALSE
Saudi Arabia,Majed Abdullah,1989,FALSE
Syria,Abdul Latif Helou,1989,FALSE
Saudi Arabia,Mohaisen Al-Jam'an,1989,FALSE
Syria,Nizar Mahrous,1989,FALSE
Iran,Samad Marfavi,1989,FALSE
Guatemala,RaulChacÇün,1989,FALSE
Israel,Eli Ohana,1989,FALSE
Australia,Charlie Yankos,1989,FALSE
Saudi Arabia,Ahmed Jamil Madani,1989,FALSE
Spain,MÇðchel,1989,FALSE
Spain,MÇðchel,1989,FALSE
Spain,Manolo,1989,FALSE
Spain,Manolo,1989,FALSE
Syria,Walid Abu Al-Sel,1989,FALSE
Syria,Nizar Mahrous,1989,FALSE
Costa Rica,RÇüger Flores,1989,FALSE
Guatemala,Julio Rodas,1989,FALSE
Costa Rica,Evaristo Coronado,1989,FALSE
New Zealand,Malcolm Dunford,1989,FALSE
New Zealand,Billy Wright,1989,FALSE
Saudi Arabia,Majed Abdullah,1989,FALSE
Israel,Ronny Rosenthal,1989,FALSE
New Zealand,Billy Wright,1989,FALSE
New Zealand,Malcolm Dunford,1989,FALSE
Israel,Nir Klinger,1989,FALSE
Turkey,Tanju Ç?olak,1989,FALSE
Turkey,RŽñdvan Dilmen,1989,FALSE
Malta,Carmel Busuttil,1989,FALSE
Hungary,Imre Boda,1989,FALSE
Israel,Eli Ohana,1989,FALSE
Australia,Paul Trimboli,1989,FALSE
Costa Rica,Gilberto Rhoden,1989,FALSE
Denmark,Flemming Povlsen,1989,FALSE
Denmark,Brian Laudrup,1989,FALSE
England,Gary Lineker,1989,FALSE
England,Peter Beardsley,1989,FALSE
England,Peter Beardsley,1989,FALSE
England,Chris Waddle,1989,FALSE
England,Paul Gascoigne,1989,FALSE
Northern Ireland,Colin Clarke,1989,FALSE
Northern Ireland,Michael O'Neill,1989,FALSE
Germany,Karl-Heinz Riedle,1989,FALSE
Netherlands,Marco van Basten,1989,FALSE
Portugal,JoÇœo Domingos Pinto,1989,FALSE
Portugal,Frederico Rosa,1989,FALSE
Switzerland,Dario Zuffi,1989,FALSE
Portugal,Vitor Paneira,1989,FALSE
Republic of Ireland,MÇðchel,1989,TRUE
Russia,Igor Dobrovolski,1989,FALSE
Russia,Hennadiy Lytovchenko,1989,FALSE
Russia,Oleh Protasov,1989,FALSE
Scotland,Mo Johnston,1989,FALSE
Cyprus,Floros Nicolaou,1989,FALSE
Scotland,Ally McCoist,1989,FALSE
Belgium,Marc Degryse,1989,FALSE
Czechoslovakia,Milan LuhovÇ«,1989,FALSE
Belgium,Marc Degryse,1989,FALSE
United States,Tab Ramos,1989,FALSE
Sweden,Roger Ljung,1989,FALSE
Poland,Ryszard Tarasiewicz,1989,FALSE
Sweden,Niclas NyhlÇ¸n,1989,FALSE
Czechoslovakia,Stanislav Griga,1989,FALSE
Czechoslovakia,TomÇ­­ SkuhravÇ«,1989,FALSE
Czechoslovakia,Michal BÇðlek,1989,FALSE
Czechoslovakia,TomÇ­­ SkuhravÇ«,1989,FALSE
Russia,Oleksiy Mykhaylychenko,1989,FALSE
United States,Steve Trittschuh,1989,FALSE
Trinidad and Tobago,Hutson Charles,1989,FALSE
Denmark,Brian Laudrup,1989,FALSE
Greece,Kostas Mavridis,1989,FALSE
Denmark,Jan Bartram,1989,FALSE
Denmark,Kent Nielsen,1989,FALSE
Denmark,Flemming Povlsen,1989,FALSE
Denmark,Kim Vilfort,1989,FALSE
Denmark,Henrik Andersen,1989,FALSE
Denmark,Michael Laudrup,1989,FALSE
Romania,Gheorghe Popescu,1989,FALSE
Austria,Toni Polster,1989,FALSE
German DR,Ulf Kirsten,1989,FALSE
Norway,Kjetil Osvold,1989,FALSE
Norway,GÇ÷ran SÇ÷rloth,1989,FALSE
Norway,Rune Bratseth,1989,FALSE
Cyprus,Christos Kolliandris,1989,FALSE
Malaysia,Azizol Abu Haniffah,1989,FALSE
Malaysia,Dollah Salleh,1989,FALSE
South Korea,Hwang Sun-hong,1989,FALSE
South Korea,Hwang Sun-hong,1989,FALSE
South Korea,Chung Hae-won,1989,FALSE
Malaysia,Dollah Salleh,1989,FALSE
South Korea,Chung Yong-Hwan,1989,FALSE
South Korea,Lee Tae-ho,1989,FALSE
South Korea,Choi Sang-Kuk,1989,FALSE
South Korea,Kim Yong-Se,1989,FALSE
South Korea,Lee Young-jin,1989,FALSE
South Korea,Noh Soo-Jin,1989,FALSE
South Korea,Choi Sang-Kuk,1989,FALSE
South Korea,Kim Yong-Se,1989,FALSE
South Korea,Cho Min-Kook,1989,FALSE
North Korea,Kim Kwang-min,1989,FALSE
North Korea,Tak Yong-Bin,1989,FALSE
Hong Kong,Leslie Santos,1989,FALSE
Singapore,Hussein Ahmad Satter,1989,FALSE
Singapore,Hussein Ahmad Satter,1989,FALSE
Singapore,Tay Peng Kee,1989,FALSE
South Korea,Choi Soon-ho,1989,FALSE
South Korea,Hwang Sun-hong,1989,FALSE
South Korea,Hwang Sun-hong,1989,FALSE
Republic of Ireland,Ray Houghton,1989,FALSE
Republic of Ireland,Kevin Moran,1989,FALSE
Trinidad and Tobago,Philibert Jones,1989,FALSE
Costa Rica,Evaristo Coronado,1989,FALSE
Iran,Farshad Pious,1989,FALSE
Iran,Mohsen Garousi,1989,FALSE
Iran,Farshad Pious,1989,FALSE
Netherlands,Wim Kieft,1989,FALSE
Russia,Igor Dobrovolski,1989,FALSE
Iceland,Atli EÇøvaldsson,1989,FALSE
Belgium,Marc Van Der Linden,1989,FALSE
Belgium,Marc Van Der Linden,1989,FALSE
Belgium,Marc Van Der Linden,1989,FALSE
Belgium,Patrick Vervoort,1989,FALSE
Belgium,Marc Van Der Linden,1989,FALSE
England,Gary Lineker,1989,FALSE
England,John Barnes,1989,FALSE
England,Neil Webb,1989,FALSE
South Korea,Lee Hak-Jong,1989,FALSE
South Korea,Park Kyung-Hoon,1989,FALSE
South Korea,Kim Yong-Se,1989,FALSE
South Korea,Lee Tae-ho,1989,FALSE
Malaysia,Lim Teong Kim,1989,FALSE
Singapore,Arj Changatamilman,1989,FALSE
Singapore,Salim Moin,1989,FALSE
Malaysia,Dollah Salleh,1989,FALSE
Hong Kong,Tim Bredbury,1989,FALSE
Indonesia,Mustamu Yessy,1989,FALSE
North Korea,Yun Jong-su,1989,FALSE
Japan,Takashi Mizunuma,1989,FALSE
Japan,Oh Yong-Nam,1989,TRUE
Republic of Ireland,Paul McGrath,1989,FALSE
Republic of Ireland,Tony Cascarino,1989,FALSE
South Korea,Hwang Sun-hong,1989,FALSE
South Korea,Cho Min-Kook,1989,FALSE
South Korea,Hwangbo Kwan,1989,FALSE
Singapore,Darimosuvito Tokijan,1989,FALSE
Singapore,Darimosuvito Tokijan,1989,FALSE
Singapore,Salim Moin,1989,FALSE
Singapore,Darimosuvito Tokijan,1989,FALSE
Singapore,Darimosuvito Tokijan,1989,FALSE
Singapore,Darimosuvito Devaraj,1989,FALSE
Singapore,Darimosuvito Devaraj,1989,FALSE
Malaysia,Dollah Salleh,1989,FALSE
Malaysia,Dollah Salleh,1989,FALSE
Malaysia,Kurapiah Gunalan,1989,FALSE
South Korea,Kim Yong-Se,1989,FALSE
South Korea,Noh Soo-Jin,1989,FALSE
South Korea,Noh Soo-Jin,1989,FALSE
Czechoslovakia,TomÇ­­ SkuhravÇ«,1989,FALSE
Nigeria,Stephen Keshi,1989,FALSE
Nigeria,Samson Siasia,1989,FALSE
Angola,Joseph Maluka,1989,FALSE
Angola,Joseph Maluka,1989,FALSE
Costa Rica,Juan Cayasso,1989,FALSE
Japan,Takumi Horiike,1989,FALSE
Japan,Osamu Maeda,1989,FALSE
Japan,Katsuyoshi Shinto,1989,FALSE
Japan,Kenta Hasegawa,1989,FALSE
Japan,Hisashi Kurosaki,1989,FALSE
Liberia,George Weah,1989,FALSE
Zambia,Derby Makinka,1989,FALSE
Yugoslavia,Dragan StojkoviŽ?,1989,FALSE
Yugoslavia,Zlatko VujoviŽ?,1989,FALSE
Norway,Jan Ç?ge FjÇ÷rtoft,1989,FALSE
United States,Bruce Murray,1989,FALSE
Guatemala,RaulChacÇün,1989,FALSE
United States,Eric Eichmann,1989,FALSE
Malawi,Peterkins Kayira,1989,FALSE
Angola,Paulo AntÇünio Alves,1989,FALSE
Cameroon,FranÇõois Omam-Biyik,1989,FALSE
Cameroon,Andre¸ Kana-Biyik,1989,FALSE
Costa Rica,Juan Cayasso,1989,FALSE
El Salvador,Jaime Rodriguez,1989,FALSE
Costa Rica,Carlos Hidalgo,1989,FALSE
Costa Rica,Leonidas Flores,1989,FALSE
El Salvador,Jose¸ Maria Rivas,1989,FALSE
Costa Rica,Leonidas Flores,1989,FALSE
Gabon,Nicaise Ondeno,1989,FALSE
Gabon,Michel Minko,1989,FALSE
Nigeria,Samson Siasia,1989,FALSE
Hong Kong,Nang Yan Leung,1989,FALSE
Indonesia,Mustaqim,1989,FALSE
Hong Kong,Nang Yan Leung,1989,FALSE
Indonesia,Herry Kiswanto,1989,FALSE
Indonesia,Herry Kiswanto,1989,FALSE
Liberia,James Debbah,1989,FALSE
North Korea,Kim Pung-Il,1989,FALSE
North Korea,Ri Hyok-chon,1989,FALSE
Tunisia,Nabil MaÇ½loul,1989,FALSE
Zambia,Charly Musonda,1989,FALSE
Morocco,Mohamed Timoumi,1989,FALSE
Zambia,Kalusha Bwalya,1989,FALSE
Algeria,Djamel Menad,1989,FALSE
Algeria,Rabah Madjer,1989,FALSE
Zimbabwe,Stanley Ndunduma,1989,FALSE
Brazil,Bebeto,1989,FALSE
Brazil,Geovani Faria da Silva,1989,FALSE
Brazil,Baltazar Maria de Morais JÇ§nior,1989,FALSE
Venezuela,Carlos Maldonado,1989,FALSE
Peru,Jorge Hirano,1989,FALSE
Paraguay,Adolfino CaÇñete,1989,FALSE
Paraguay,Gustavo Neffa,1989,FALSE
Paraguay,Alfredo Mendoza,1989,FALSE
Paraguay,Jose¸ del Solar,1989,TRUE
Peru,Juan Reynoso GuzmÇ­n,1989,FALSE
Paraguay,Adolfino CaÇñete,1989,FALSE
Argentina,Claudio Caniggia,1989,FALSE
North Korea,Ri Hyok-chon,1989,FALSE
Hong Kong,Tim Bredbury,1989,FALSE
North Korea,Han Hyong-Il,1989,FALSE
North Korea,Kim Pung-Il,1989,FALSE
North Korea,Chu Gyong-Sik,1989,FALSE
Ecuador,Ermen BenÇðtez,1989,FALSE
Colombia,Rene¸ Higuita,1989,FALSE
Colombia,Arnoldo IguarÇ­n,1989,FALSE
Colombia,Antony de Çvila,1989,FALSE
Venezuela,Carlos Maldonado,1989,FALSE
Colombia,Arnoldo IguarÇ­n,1989,FALSE
Venezuela,Carlos Maldonado,1989,FALSE
Uruguay,Santiago Ostolaza,1989,FALSE
Uruguay,RubÇ¸n Sosa,1989,FALSE
Uruguay,Santiago Ostolaza,1989,FALSE
Paraguay,Alfredo Mendoza,1989,FALSE
Venezuela,Carlos Maldonado,1989,FALSE
Peru,Franco Navarro,1989,FALSE
Uruguay,RubÇ¸n Sosa,1989,FALSE
Uruguay,Antonio Alzamendi,1989,FALSE
Uruguay,Enzo Francescoli,1989,FALSE
Paraguay,Gustavo Neffa,1989,FALSE
Paraguay,Buenaventura Ferreira,1989,FALSE
Paraguay,Buenaventura Ferreira,1989,FALSE
Chile,Juvenal Olmos,1989,FALSE
Chile,Jaime Patricio RamÇðrez,1989,FALSE
Chile,Fernando Astengo,1989,FALSE
Chile,Jaime Pizarro,1989,FALSE
Chile,Ç?scar Reyes,1989,FALSE
Argentina,Claudio Caniggia,1989,FALSE
Brazil,Bebeto,1989,FALSE
Brazil,Bebeto,1989,FALSE
Colombia,Arnoldo IguarÇ­n,1989,FALSE
Peru,Jorge Hirano,1989,FALSE
North Korea,Chu Gyong-Sik,1989,FALSE
North Korea,Han Hyong-Il,1989,FALSE
Indonesia,Inyong Lolumbuman,1989,FALSE
Chile,Juvenal Olmos,1989,FALSE
Chile,Juan Carlos Letelier,1989,FALSE
Ecuador,Ney AvilÇ¸s,1989,FALSE
Brazil,Bebeto,1989,FALSE
Brazil,Romario,1989,FALSE
Uruguay,Enzo Francescoli,1989,FALSE
Uruguay,Antonio Alzamendi,1989,FALSE
Uruguay,RubÇ¸n Paz,1989,FALSE
Uruguay,RubÇ¸n Sosa,1989,FALSE
Uruguay,RubÇ¸n Sosa,1989,FALSE
Brazil,Bebeto,1989,FALSE
Brazil,Bebeto,1989,FALSE
Brazil,Romario,1989,FALSE
China PR,Liu Haiguang,1989,FALSE
China PR,Zhang Xiaowen,1989,FALSE
Brazil,Romario,1989,FALSE
Costa Rica,Pastor Fernandez,1989,FALSE
Iran,Mohsen Garousi,1989,FALSE
Iran,Sayed Ali Eftekhari,1989,FALSE
Iran,Farshad Pious,1989,FALSE
China PR,Mai Chao,1989,FALSE
China PR,Ma Lin,1989,FALSE
China PR,Jia Xiuquan,1989,FALSE
China PR,Ma Lin,1989,FALSE
Trinidad and Tobago,Leonson Lewis,1989,FALSE
Trinidad and Tobago,Leonson Lewis,1989,FALSE
Brazil,Branco,1989,FALSE
Brazil,Romario,1989,FALSE
Brazil,Bebeto,1989,FALSE
Brazil,Bebeto,1989,FALSE
Chile,Jorge Aravena,1989,FALSE
Chile,Jorge Aravena,1989,FALSE
Venezuela,Ildemaro Fernandez,1989,FALSE
Chile,IvÇ­n Zamorano,1989,FALSE
Egypt,Abdel Rasoul Hesham,1989,FALSE
Kenya,George Onyango,1989,FALSE
Nigeria,Stephen Keshi,1989,FALSE
Cameroon,Andre¸ Kana-Biyik,1989,FALSE
Cameroon,Emile Mbouh,1989,FALSE
Gabon,Guy Roger Nzamba,1989,FALSE
Brazil,Hugo Gonzalez,1989,TRUE
Chile,Ivo Basay,1989,FALSE
DR Congo,EugÇùne Kabongo,1989,FALSE
Ivory Coast,Oumar Ben Salah,1989,FALSE
Ivory Coast,Oumar Ben Salah,1989,FALSE
Ivory Coast,Jean-Pierre Guede Akenon,1989,FALSE
Ivory Coast,Yao Lambert Amani,1989,FALSE
Ivory Coast,SÇ¸kou Bamba,1989,FALSE
Peru,Jose¸ del Solar,1989,FALSE
Bolivia,Jose¸ Milton Melgar,1989,FALSE
Bolivia,William Ramallo,1989,FALSE
Brazil,Careca,1989,FALSE
Brazil,Careca,1989,FALSE
Brazil,Paulo Silas,1989,FALSE
Brazil,Pedro Acosta,1989,TRUE
Brazil,Careca,1989,FALSE
Brazil,Careca,1989,FALSE
Colombia,Arnoldo IguarÇ­n,1989,FALSE
Colombia,Arnoldo IguarÇ­n,1989,FALSE
Trinidad and Tobago,Kerry Jamerson,1989,FALSE
Austria,Heimo Pfeifenberger,1989,FALSE
Iceland,Ragnar Margeirsson,1989,FALSE
Austria,Manfred Zsak,1989,FALSE
Algeria,Rabah Madjer,1989,FALSE
Egypt,Abdel Rasoul Hesham,1989,FALSE
Egypt,Ibrahim Hassan,1989,FALSE
Cameroon,FranÇõois Omam-Biyik,1989,FALSE
Chile,Juan Carlos Letelier,1989,FALSE
Chile,Juan Carlos Letelier,1989,FALSE
Chile,Patricio YÇ­Çñez,1989,FALSE
Chile,Juan Carlos Letelier,1989,FALSE
Chile,Jaime Vera,1989,FALSE
Gabon,Joel Minko,1989,FALSE
DR Congo,Kuyangana Makukula,1989,FALSE
Morocco,Mohamed Madih,1989,FALSE
Paraguay,Javier Ferreira,1989,FALSE
Colombia,Arnoldo IguarÇ­n,1989,FALSE
Paraguay,Jose¸ Luis Chilavert,1989,FALSE
Uruguay,RubÇ¸n Sosa,1989,FALSE
Uruguay,Antonio Alzamendi,1989,FALSE
Tunisia,Mohamed Ali Mahjoubi,1989,FALSE
Bolivia,Alfonso DomÇðnguez,1989,TRUE
Bolivia,Çlvaro PeÇña,1989,FALSE
Uruguay,RubÇ¸n Sosa,1989,FALSE
Brazil,Careca,1989,FALSE
Guatemala,Julio Rodas,1989,FALSE
Trinidad and Tobago,Philibert Jones,1989,FALSE
Trinidad and Tobago,Kerry Jamerson,1989,FALSE
France,Jean-Pierre Papin,1989,FALSE
Norway,Rune Bratseth,1989,FALSE
Belgium,Jan Ceulemans,1989,FALSE
Belgium,Marc Van Der Linden,1989,FALSE
